Market	Channel	Region	Category	SubCategory	Brand	Variant	PackType	PPG	PackSize	Year	Month	Week	Date	BrCatId	SalesValue	Volume	VolumeUnits	D1	D2	D3	D4	D5	D6	AV1	AV2	AV3	AV4	AV5	AV6	EV1	EV2	EV3	EV4	EV5	EV6	PrepDate
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	dairy  whole milk	allpacktype	allppg	allpacksize	2022	12	52	01-01-2023 00:00	Brand	375711	48.32	0	0.250668459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	dairy  whole milk	allpacktype	allppg	allpacksize	2023	2	8	26-02-2023 00:00	Brand	418473	76.32	0	0.3043037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	dairy  whole milk	allpacktype	allppg	allpacksize	2023	3	13	02-04-2023 00:00	Brand	142820	24.48	0	0.1388567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	dairy  whole milk	allpacktype	allppg	allpacksize	2023	4	17	30-04-2023 00:00	Brand	169579	31.68	0	0.1872929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	dairy  whole milk	allpacktype	allppg	allpacksize	2023	5	21	28-05-2023 00:00	Brand	244237	86.56	0	0.085625589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	dairy  whole milk	allpacktype	allppg	allpacksize	2023	6	26	02-07-2023 00:00	Brand	30178	5.76	0	0.0344788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	dairy  whole milk	allpacktype	allppg	allpacksize	2023	10	43	29-10-2023 00:00	Brand	11999	1.44	0	0.0142592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	dairy  whole milk	allpacktype	allppg	allpacksize	2024	3	13	31-03-2024 00:00	Brand	4998	0.9	0	0.0112461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	dairy  whole milk	allpacktype	allppg	allpacksize	2024	7	30	28-07-2024 00:00	Brand	10104	1.8	0	0.0136575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	gums 1	allpacktype	allppg	allpacksize	2021	7	30	01-08-2021 00:00	Brand	441093	89.6	0	0.8368201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	gums 1	allpacktype	allppg	allpacksize	2021	8	34	29-08-2021 00:00	Brand	264256	44	0	0.5057073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	gums 1	allpacktype	allppg	allpacksize	2021	9	39	03-10-2021 00:00	Brand	524965	72	0	0.8337193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	gums 1	allpacktype	allppg	allpacksize	2021	10	43	31-10-2021 00:00	Brand	427398	59.2	0	0.9127789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	gums 1	allpacktype	allppg	allpacksize	2021	11	47	28-11-2021 00:00	Brand	580350	81.6	0	1.0880604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	gums 1	allpacktype	allppg	allpacksize	2022	1	4	30-01-2022 00:00	Brand	344677	77.6	0	0.6285631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	gums 1	allpacktype	allppg	allpacksize	2021	12	52	02-01-2022 00:00	Brand	476025	72.8	0	0.7757323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	gums 1	allpacktype	allppg	allpacksize	2022	2	8	27-02-2022 00:00	Brand	308570	64	0	0.6774669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	gums 1	allpacktype	allppg	allpacksize	2022	3	13	03-04-2022 00:00	Brand	264512	40	0	0.467891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	gums 1	allpacktype	allppg	allpacksize	2022	4	17	01-05-2022 00:00	Brand	334001	42.4	0	0.5702588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	gums 1	allpacktype	allppg	allpacksize	2022	5	21	29-05-2022 00:00	Brand	294167	37.6	0	0.5981036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	gums 1	allpacktype	allppg	allpacksize	2022	6	26	03-07-2022 00:00	Brand	406406	71.2	0	0.5818013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	gums 1	allpacktype	allppg	allpacksize	2022	7	30	31-07-2022 00:00	Brand	235183	56	0	0.4073912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	gums 1	allpacktype	allppg	allpacksize	2022	8	34	28-08-2022 00:00	Brand	643579	82.4	0	1.123019531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	gums 1	allpacktype	allppg	allpacksize	2022	9	39	02-10-2022 00:00	Brand	698221	87.2	0	1.0212371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	gums 1	allpacktype	allppg	allpacksize	2022	10	43	30-10-2022 00:00	Brand	556393	69.6	0	0.9852217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	gums 1	allpacktype	allppg	allpacksize	2022	11	47	27-11-2022 00:00	Brand	351205	44	0	0.6649321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	gums 1	allpacktype	allppg	allpacksize	2023	1	4	29-01-2023 00:00	Brand	491064	60.8	0	0.8270459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	gums 1	allpacktype	allppg	allpacksize	2022	12	52	01-01-2023 00:00	Brand	1055792	134.4	0	1.3165493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	gums 1	allpacktype	allppg	allpacksize	2023	2	8	26-02-2023 00:00	Brand	96055	12	0	0.2173598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	gums 1	allpacktype	allppg	allpacksize	2023	3	13	02-04-2023 00:00	Brand	961661	121.6	0	1.1802823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	gums 1	allpacktype	allppg	allpacksize	2023	4	17	30-04-2023 00:00	Brand	436608	56	0	0.8068002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	gums 1	allpacktype	allppg	allpacksize	2023	5	21	28-05-2023 00:00	Brand	196445	24.8	0	0.3730808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	gums 1	allpacktype	allppg	allpacksize	2023	6	26	02-07-2023 00:00	Brand	166770	22.4	0	0.2298586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	gums 1	allpacktype	allppg	allpacksize	2023	7	30	30-07-2023 00:00	Brand	45493	5.6	0	0.0860092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	gums 1	allpacktype	allppg	allpacksize	2023	8	34	27-08-2023 00:00	Brand	38994	4.8	0	0.0858861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	gums 1	allpacktype	allppg	allpacksize	2023	9	39	01-10-2023 00:00	Brand	17378	3.2	0	0.0456517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	gums 1	allpacktype	allppg	allpacksize	2023	10	43	29-10-2023 00:00	Brand	19497	2.4	0	0.0427777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	gums 1	allpacktype	allppg	allpacksize	2023	11	47	26-11-2023 00:00	Brand	8689	1.6	0	0.0284657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	gums 1	allpacktype	allppg	allpacksize	2023	12	52	31-12-2023 00:00	Brand	30193	8	0	0.0452131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	gums 1	allpacktype	allppg	allpacksize	2024	1	4	28-01-2024 00:00	Brand	2190	0.8	0	0.0141064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand1	gums 1	allpacktype	allppg	allpacksize	2024	2	8	25-02-2024 00:00	Brand	2190	0.8	0	0.0141044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2021	7	30	01-08-2021 00:00	Brand	8064937	1267.9	0	15.60139026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2021	8	34	29-08-2021 00:00	Brand	8399158	1330	0	15.6913741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2021	9	39	03-10-2021 00:00	Brand	8606484	1351	0	13.2931913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2021	10	43	31-10-2021 00:00	Brand	7396060	1156.4	0	13.8220806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2021	11	47	28-11-2021 00:00	Brand	7765696	1195.6	0	13.8111127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2022	1	4	30-01-2022 00:00	Brand	7445409	1137.5	0	13.462944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2021	12	52	02-01-2022 00:00	Brand	8064969	1234.1	0	12.4927637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2022	2	8	27-02-2022 00:00	Brand	7741512	1078.7	0	13.3726068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2022	3	13	03-04-2022 00:00	Brand	11203222	1554	0	15.5222833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2022	4	17	01-05-2022 00:00	Brand	9377768.838	1320.2	0	16.1274997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2022	5	21	29-05-2022 00:00	Brand	10078036	1418.9	0	16.55664927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2022	6	26	03-07-2022 00:00	Brand	11145344	1567.3	0	7.934194726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2022	7	30	31-07-2022 00:00	Brand	11185797	1480.7	0	12.95652634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2022	8	34	28-08-2022 00:00	Brand	12426683	1681.4	0	15.34889028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2022	9	39	02-10-2022 00:00	Brand	14592929	1792	0	15.58733439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2022	10	43	30-10-2022 00:00	Brand	13517068	1928.5	0	18.53376087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2022	11	47	27-11-2022 00:00	Brand	13932762	1859.2	0	18.88546102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2023	1	4	29-01-2023 00:00	Brand	13350397	1574.3	0	16.8989725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2022	12	52	01-01-2023 00:00	Brand	16396553	2059.6	0	16.46120243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2023	2	8	26-02-2023 00:00	Brand	15575707	1884.4	0	18.19180211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2023	3	13	02-04-2023 00:00	Brand	21691902	2343.1	0	18.85407377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2023	4	17	30-04-2023 00:00	Brand	16138798	1764.7	0	17.53602995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2023	5	21	28-05-2023 00:00	Brand	15422632	1680.5	0	17.27363958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2023	6	26	02-07-2023 00:00	Brand	21848572	2503.9	0	18.84828149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2023	7	30	30-07-2023 00:00	Brand	17845376	1914.7	0	18.86933912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2023	8	34	27-08-2023 00:00	Brand	18654227	2025.8	0	20.01893112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2023	9	39	01-10-2023 00:00	Brand	23283021.5	2528.4	0	19.47089837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2023	10	43	29-10-2023 00:00	Brand	18283857	1986.6	0	19.34044542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2023	11	47	26-11-2023 00:00	Brand	18997813	2059.4	0	20.03480118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2023	12	52	31-12-2023 00:00	Brand	19425233	2083.2	0	16.90553592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2024	1	4	28-01-2024 00:00	Brand	15750476	1686.3	0	17.07266995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2024	2	8	25-02-2024 00:00	Brand	16110892	1722.7	0	17.67416876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2024	3	13	31-03-2024 00:00	Brand	22002447	2370.9	0	18.87351731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2024	4	17	28-04-2024 00:00	Brand	18894792	2223.9	0	20.37697815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2024	5	21	26-05-2024 00:00	Brand	19447657	2216.9	0	19.70568242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2024	6	26	30-06-2024 00:00	Brand	22048507.28	2507.4	0	19.29390028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2024	7	30	28-07-2024 00:00	Brand	19373460	2307.9	0	20.57321211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  bebida lactea	allpacktype	allppg	allpacksize	2024	8	34	25-08-2024 00:00	Brand	17159305.04	1878.8	0	18.35838374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  lactose free	allpacktype	allppg	allpacksize	2021	7	30	01-08-2021 00:00	Brand	9155207	1039.68	0	6.5791372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  lactose free	allpacktype	allppg	allpacksize	2021	8	34	29-08-2021 00:00	Brand	12049475	1595.52	0	8.3947406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  lactose free	allpacktype	allppg	allpacksize	2021	9	39	03-10-2021 00:00	Brand	14392054	1776.96	0	7.9898101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  lactose free	allpacktype	allppg	allpacksize	2021	10	43	31-10-2021 00:00	Brand	11673505	1542.24	0	8.2005216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  lactose free	allpacktype	allppg	allpacksize	2021	11	47	28-11-2021 00:00	Brand	9834385	1143.36	0	7.7179748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  lactose free	allpacktype	allppg	allpacksize	2022	1	4	30-01-2022 00:00	Brand	11945440	1366.56	0	9.3845929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  lactose free	allpacktype	allppg	allpacksize	2021	12	52	02-01-2022 00:00	Brand	12183819	1350.72	0	7.7689012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  lactose free	allpacktype	allppg	allpacksize	2022	2	8	27-02-2022 00:00	Brand	10710469	1208.16	0	8.0706922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  lactose free	allpacktype	allppg	allpacksize	2022	3	13	03-04-2022 00:00	Brand	11918693	1221.12	0	7.4862557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  lactose free	allpacktype	allppg	allpacksize	2022	4	17	01-05-2022 00:00	Brand	9507512	964.8	0	7.047814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  lactose free	allpacktype	allppg	allpacksize	2022	5	21	29-05-2022 00:00	Brand	11670143	1205.28	0	8.0379285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  lactose free	allpacktype	allppg	allpacksize	2022	6	26	03-07-2022 00:00	Brand	20097514	1846.08	0	9.5648127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  lactose free	allpacktype	allppg	allpacksize	2022	7	30	31-07-2022 00:00	Brand	13398214	1304.64	0	7.536738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  lactose free	allpacktype	allppg	allpacksize	2022	8	34	28-08-2022 00:00	Brand	14880536	1487.52	0	8.0243337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  lactose free	allpacktype	allppg	allpacksize	2022	9	39	02-10-2022 00:00	Brand	16400414	1460.16	0	7.1602646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  lactose free	allpacktype	allppg	allpacksize	2022	10	43	30-10-2022 00:00	Brand	13911709	1231.2	0	7.0849029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  lactose free	allpacktype	allppg	allpacksize	2022	11	47	27-11-2022 00:00	Brand	12582248	1062.72	0	6.5625903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  lactose free	allpacktype	allppg	allpacksize	2023	1	4	29-01-2023 00:00	Brand	11973159	1005.12	0	5.9779454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  lactose free	allpacktype	allppg	allpacksize	2022	12	52	01-01-2023 00:00	Brand	15678799	1347.84	0	6.0630558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
Market1	pharmacy	allregion	powdermilk	allsubcategory	Brand3	dairy  lactose free	allpacktype	allppg	allpacksize	2023	2	8	26-02-2023 00:00	Brand	11747516	973.44	0	5.7527895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	04-10-2024 00:00
